Periodo,Total_Mensual,Total_Anual,Primarias_Mensual,Primarias_Anual,Secundarias_Mensual,Secundarias_Anual,Terciarias_Mensual,Terciarias_Anual,Mineria_Anual,Energia_agua_gas_Anual,Construccion_Anual,Manufacturas_Anual,Comercio_mayoreo_Anual,Comercio_menudeo_Anual,Transportes_Anual,Servicios_financieros_Anual,Servicios_inmobiliarios_Anual,Servicios_profesionales_Anual,Actividades_gubernamentales_Anual
,2.1021589616514,,2.59818244763588,,3.94474153855144,,1.33581279494857,,,,,,,,,,,,
,0.303792295408578,,-5.73869509003312,,0.709546434121355,,0.204358151307549,,,,,,,,,,,,
,-0.986664659703973,,-1.14710126516321,,-1.24428665891364,,-0.218644227903197,,,,,,,,,,,,
,1.28248027242148,,4.93202530821457,,0.00919267835808313,,0.588025479520504,,,,,,,,,,,,
,-0.76571011021096,,-5.59334663214043,,-0.788543123531771,,-0.411949418729851,,,,,,,,,,,,
,1.50258768974916,,14.9369515706403,,0.935738402389541,,0.998493005705092,,,,,,,,,,,,
,-0.403485826411421,,-12.2803625537574,,0.21575972483483,,-0.463413536358503,,,,,,,,,,,,
,-0.415452076013845,,3.46990097473809,,-0.190709871040418,,-0.655259554439591,,,,,,,,,,,,
,-0.183481989026346,,-0.295858247471104,,0.397621967023465,,-0.036832662902897,,,,,,,,,,,,
,-0.259096264259617,,-4.42005772622972,,0.0580049925777093,,-1.2840344172003,,,,,,,,,,,,
,1.17764511229412,,4.75332830077833,,1.5446593287848,,1.98047296643644,,,,,,,,,,,,
,0.962238130764326,4.34569202203331,-7.2692447990503,-8.5433460567279,0.713868397787487,6.39242970790951,1.61513967266198,3.65681089559676,,,,,,,,,,,
,-0.355470109707001,1.83406044839854,11.5783268393237,-0.538389844073926,-0.529805079382872,1.81251657832826,-0.390781284174746,1.89067086062914,,,,,,,,,,,
,0.894181609904687,2.43345693944465,-2.32603187589817,3.06254670695264,1.09951428977004,2.20675535880196,0.732514104881798,2.42771501141806,,,,,,,,,,,
,2.1271138085343,5.65479163692804,-0.88899833547057,3.33164094280305,5.03950474440946,8.71013535532909,0.921971565093371,3.59858173775738,,,,,,,,,,,
,-0.0986514055578591,4.2140372313529,5.21864632469278,3.61389052175088,-3.81361693620401,4.5547358414739,0.97069396012901,3.99270332109489,,,,,,,,,,,
,0.173685790589895,5.20057363414036,3.65997840532444,13.7696684589071,-0.0451367933923197,5.33818016250015,0.157099478725997,4.58692052710426,,,,,,,,,,,
,-0.824618902874663,2.78858124969493,-16.6234763233293,-17.4702362788775,-0.200665532546374,4.15221051160769,-0.197016795877414,3.3489348415117,,,,,,,,,,,
,0.851199731811025,4.08347946490141,6.64270701932921,0.333262529496666,1.20007257104435,5.17518692818312,-0.140900978381164,3.68379994513011,,,,,,,,,,,
,0.688563104474182,5.23737074384739,0.768960042097233,-2.28580072579226,0.303141947048924,5.69558895904878,1.01723282636672,5.4293414266774,,,,,,,,,,,
,0.356666388718208,5.80685359316039,9.33992237074961,7.15766441960113,-0.617181852668391,4.62723409865723,0.903651864397426,6.42125341762986,,,,,,,,,,,
,0.356671111221663,6.46007013827622,-9.5801891034172,1.3724796483664,-0.322009990034811,4.22986542685784,0.566117223015272,8.4158188904183,,,,,,,,,,,
,-1.32405048859146,3.82776248929602,-0.49592552988349,-3.70735777302769,-0.263365395993631,2.37403002401388,-0.477448441634187,5.8027935290634,,,,,,,,,,,
,0.695231768246862,3.55317791486642,7.44793344636614,11.575122956321,1.40620120828094,3.07777520881928,-0.533241809229013,3.56587525997078,,,,,,,,,,,
,-6.48982955192071,-2.82180739955754,-13.7598714653139,-13.7623477820843,-8.92926737585391,-5.62631838586555,-4.06495072704113,-0.254238772742158,,,,,,,,,,,
,-0.455400969170283,-4.12168409915381,8.79198962898236,-3.94609796339174,-1.57814573363543,-8.12584211053426,-0.367146316949363,-1.3431271703139,,,,,,,,,,,
,-2.81802877439473,-8.76425084817295,8.53644229661534,5.18861297607263,-4.18605847979183,-16.1950999991919,-2.55856336473473,-4.74554476705949,,,,,,,,,,,
,-0.75096463802965,-9.35998140920689,-15.5712347010489,-15.5953338377548,-0.598670531311529,-13.3939939238,-0.598812058608222,-6.2261965773627,,,,,,,,,,,
,1.10527164043401,-8.51705586361693,13.9459110505674,-7.22005994280603,0.53912885686429,-12.8877562797982,0.89047767095447,-5.5395586576305,,,,,,,,,,,
,0.737849724240136,-7.07577851688096,-2.71313835343213,8.25912131962274,0.781106313572222,-12.0307931668366,0.7775939204685,-4.61711971394936,,,,,,,,,,,
,0.757644154086368,-7.16198055759625,14.0377268663277,15.7662296175406,0.186391347127546,-12.9119460255664,0.400124494930121,-4.10034589505698,,,,,,,,,,,
,0.873145405111475,-6.99178987568625,-6.0768404082383,7.90158055776737,1.61335041055093,-11.7743594737168,0.777754413937526,-4.32769222275768,,,,,,,,,,,
,-2.16197444519097,-9.32600726589478,-8.07449886686977,-9.28375792881419,-4.17774921644428,-14.9352009769273,-0.220679363294496,-5.3937325619504,,,,,,,,,,,
,3.24935841180976,-6.71241412483816,1.55435732538047,1.88729185742066,6.74222928867634,-8.90660735827204,0.226892539877732,-5.71285377275869,,,,,,,,,,,
,2.94484950023939,-2.67662448944689,13.2670039575892,15.9798566189207,6.76676494805462,-2.48571270611593,1.35211612325068,-3.97953384717064,,,,,,,,,,,
,0.397585863221139,-2.96430349544656,-5.38242274357734,2.13070360545568,-0.748390076683481,-4.55761196927226,1.55980977555077,-1.95900163612768,,,,,,,,,,,
,-0.800623794919153,2.93939703833533,0.445211156463476,18.9532096427959,-0.632082994297622,4.13786097235012,-1.18924001028181,0.979836169381633,,,,,,,,,,,
,0.829127881872416,4.26773254515403,-2.38027734401715,6.73744798647585,1.71786998624535,7.62529808027837,0.418024948024165,1.77562252670265,,,,,,,,,,,
,-0.497249896772411,6.7577247551969,-4.41277962334707,-5.99714024859867,-0.839594350073603,11.3842938356082,0.00290263278459602,4.45102228968361,,,,,,,,,,,
,1.3533993834691,9.02129451355837,4.73273131974459,16.6092648491386,1.61461569069405,13.8643946975572,0.443936325435401,5.54674495618224,,,,,,,,,,,
,0.823425818377777,8.71738161292265,2.74627544216195,5.14785071998371,1.66745431242683,15.1422662733333,0.249218744858992,4.87589083906509,,,,,,,,,,,
,0.038414882181903,7.96254393427879,3.28097461125412,11.6263009910927,-0.293990337432093,13.9139699250639,-0.141284257723551,3.91964487444601,,,,,,,,,,,
,0.0433945490572629,7.19722032027021,-10.2946617935267,-12.1915583701426,0.0599068695138705,13.7701544947931,0.926177343596768,4.4641384743657,,,,,,,,,,,
,0.793498594036235,7.11258018418292,4.85486351213973,-1.9715456514522,0.259580873196419,12.2544228631435,0.475730110962158,4.15106632077267,,,,,,,,,,,
,0.800886164416514,10.3563051349011,-2.90510636001804,3.54104390336293,1.87479731685829,19.3448962385069,0.575743598672229,4.98238387436872,,,,,,,,,,,
,1.2863581507859,8.25818598803524,15.8356441246447,18.1017125189042,1.08770916778647,13.0227674839996,0.274919049859057,5.03268911061058,,,,,,,,,,,
,0.275319311706346,5.45087219765262,-11.9504798667156,-8.19215878525164,2.67012556751773,8.68608536763609,0.729805688234131,4.38777965088211,,,,,,,,,,,
,-0.195325837470539,4.82811762206641,4.63029947741227,1.52322855024047,-2.47258630484452,6.79799369245569,1.0036496945923,3.8161330900032,,,,,,,,,,,
,0.482983470002041,6.18455894755941,-4.33117328282553,-3.30441791981771,0.777546796119299,8.31302629052259,0.0915358310963121,5.16178810997073,,,,,,,,,,,
,0.608110093471259,5.95180203619906,-0.737057083372195,-1.67675359885917,0.674322382041925,7.20181742324309,0.538972134082405,5.28844885996395,,,,,,,,,,,
,1.03583577582314,7.58425128527875,2.3683945490161,5.29852046404442,1.41222818565725,9.63625147746827,0.672454791147614,5.99338947997523,,,,,,,,,,,
,0.98348127166723,7.19159190397378,5.59559862186503,6.1660491642432,1.07872771167274,9.05805956253183,0.565704996077154,6.12188577956241,,,,,,,,,,,
,1.04897949251679,7.43139190277864,-5.90774601017291,-2.77600993252852,1.12871541080686,8.4801576211596,1.30031314352383,7.23455399897801,,,,,,,,,,,
,-0.0459160231444211,7.3408288270812,-6.32062743570321,-11.814519353638,0.807322703951341,9.67838642124731,-0.23505179196488,7.13386053782933,,,,,,,,,,,
,0.814500898349313,8.16818174748061,5.10975486711207,3.32890370741264,0.736207622375806,10.4196980777343,0.572765108132711,6.75871091715491,,,,,,,,,,,
,0.500682520682227,7.85394141766819,1.15109602223058,-0.320962607802766,0.159411902680695,10.3093781722971,0.657564008234668,6.951915310419,,,,,,,,,,,
,1.43756247822742,8.53516608209993,10.1713232395887,13.1034912038331,1.24551436686999,9.62799462370721,1.15916898265276,7.57232794695314,,,,,,,,,,,
